id,source,original_text,type
228,IA_3.pdf_p26,Next week is Constraint satisfaction problems (Variable based models),diagram_extracted
229,IA_3.pdf_p27,Week 5: Games ?,narrative
230,IA_3.pdf_p27,Interactive decision problems (games): ● Solution is not built exclusively by your strategy ● Not all final states are the same Hardest solvable problems in AI.,narrative
231,IA_3.pdf_p27,NLP problems hardest potentially solvable.,narrative
232,IA_3.pdf_p27,Week 5 is Games,diagram_extracted
233,IA_9.pdf_p1,"Artificial Intelligence 3rd year, 1st semester Knowledge representation and inference systems “We are drowning in information but starved for knowledge.”― John Naisbitt",narrative
234,IA_9.pdf_p2,How did you learn that a cat has whiskers?,narrative
235,IA_9.pdf_p2,Does it matter?,narrative
236,IA_9.pdf_p3,What is knowledge?,narrative
237,IA_9.pdf_p3,Intelligence applied to information produces knowledge.,narrative
238,IA_9.pdf_p3,Knowledge supplements intelligence.,narrative
239,IA_9.pdf_p3,"Intelligence is asking the right question, knowledge is having the right answer.",narrative
240,IA_9.pdf_p4,Is knowledge useful to a computer?,narrative
241,IA_9.pdf_p4,Knowledge can supplement a slow or insufficient intelligence.,narrative
242,IA_9.pdf_p4,Example: chatbot templates and the Turing test.,narrative
243,IA_9.pdf_p4,"Knowledge is a product, not a process (like intelligence), so it can be provided ready-made to the computer.",narrative
244,IA_9.pdf_p4,"Knowledge is built on facts, heuristics and intuition and can change.",narrative
245,IA_9.pdf_p4,Let’s look at unambiguous and easily parse-able representations.,narrative
246,IA_9.pdf_p4,Example is chatbot templates and the Turing test.,diagram_extracted
247,IA_9.pdf_p5,"Linnaeus, C. (1753).",narrative
248,IA_9.pdf_p5,Stockholm: Laurentii Salvii.,narrative
249,IA_9.pdf_p6,Taxonomy Greek: taxis (arrangement) nomia (method) A taxonomy is language independent (as is all knowledge).,narrative
250,IA_9.pdf_p6,Nodes are concepts.,narrative
251,IA_9.pdf_p6,No ambiguity due to careful lexicalisations and domain focus.,narrative
252,IA_9.pdf_p6,Relations are semantic.,narrative
253,IA_9.pdf_p6,Only one type of relation: “is-a”,narrative
254,IA_9.pdf_p6,Greek is taxis (arrangement) nomia (method),diagram_extracted
255,IA_9.pdf_p6,Only one type of relation is “is-a”,diagram_extracted
256,IA_9.pdf_p7,"X IS-A Y: X is a specific type of Y, with additional properties ● Symmetry: if a bear IS-A mammal, a mammal IS-A bear?",narrative
257,IA_9.pdf_p7,● Reflexivity: bear IS-A bear?,narrative
258,IA_9.pdf_p7,"● Transitivity: if a black bear IS-A bear and a bear IS-A mammal, a black bear IS-A mammal?",narrative
259,IA_9.pdf_p7,● Connectivity: cat IS-A bear or bear IS-A cat?,narrative
260,IA_9.pdf_p7,"“is-a” is asymmetric, irreflexive, transitive and not connected, thus is a strict order relation over the set of concepts (no cycles in a taxonomy).",narrative
261,IA_9.pdf_p7,"X IS-A Y is X is a specific type of Y, with additional properties",diagram_extracted
262,IA_9.pdf_p7,"● Symmetry is if a bear IS-A mammal, a mammal IS-A bear?",diagram_extracted
263,IA_9.pdf_p7,● Reflexivity is bear IS-A bear?,diagram_extracted
264,IA_9.pdf_p7,"● Transitivity is if a black bear IS-A bear and a bear IS-A mammal, a",diagram_extracted
265,IA_9.pdf_p7,● Connectivity is cat IS-A bear or bear IS-A cat?,diagram_extracted
266,IA_9.pdf_p8,Are taxonomies enough?,narrative
267,IA_9.pdf_p8,Can you represent all your computer science knowledge in a taxonomy?,narrative
268,IA_9.pdf_p8,Is IS-A enough?,narrative
269,IA_9.pdf_p8,How adaptable is a taxonomy to new knowledge?,narrative
270,IA_9.pdf_p9,Semantic networks Directed graphs with concepts as nodes and semantic relations labeling edges.,narrative
271,IA_9.pdf_p9,"Can also be represented as a list of predicates: has (Cat, Fur), lives in (Fish, Water)",narrative
272,IA_9.pdf_p10,Semantic frames “to drive” frame Agent John John drives a car.,narrative
273,IA_9.pdf_p10,Object a car Identified by an action (event) OR Starting point ?,narrative
274,IA_9.pdf_p10,a type reference: Fluffy the cat Ending point ?,narrative
275,IA_9.pdf_p10,“Cat” frame Beneficiary ?,narrative
276,IA_9.pdf_p10,Name Fluffy Modal ?,narrative
277,IA_9.pdf_p10,a type reference is Fluffy the cat Ending point ?,diagram_extracted
278,IA_9.pdf_p11,"Conceptual network Events and referential networks cat mouse Referential network: part of a semantic network in which nodes identify actual objects, not eating agent object concepts.",narrative
279,IA_9.pdf_p11,Event: defined as a set of relations with is_a is_a referential network connections.,narrative
280,IA_9.pdf_p11,Frames ca be references and marked in a semantic network.,narrative
281,IA_9.pdf_p11,"Fluffy Squeeky Eating: Referential network ⋀ agent(is_a(Fluffy, cat)) object(is_a(Squeeky, mouse))",narrative
282,IA_9.pdf_p11,Referential network is part of a semantic network,diagram_extracted
283,IA_9.pdf_p11,Event is defined as a set of relations with,diagram_extracted
284,IA_9.pdf_p12,Reasoning on semantic networks(I) Relations are inherited.,narrative
285,IA_9.pdf_p12,"IS-A(cat, mammal) AND IS-A(mammal, animal) => IS-A(cat, animal) Answering queries.",narrative
286,IA_9.pdf_p12,⋀ Eating: agent (Fluffy) object (?x),narrative
287,IA_9.pdf_p12,Eating is agent (Fluffy) object (?x),diagram_extracted
288,IA_9.pdf_p13,Conceptual network Reasoning on semantic networks(II) cat mouse Daemons: procedures used to eating agent object automatically maintain and enhance a semantic network.,narrative
289,IA_9.pdf_p13,"is_a is_a medium If (IS-A(Fluffy, Fluffy size Squeeky ⋀ animal)) ⋀ Referential network (length(Fluffy, ?x)) ?x ∊ [50,100] => size(Fluffy, medium)",narrative
290,IA_9.pdf_p13,Daemons is procedures used to,diagram_extracted
291,IA_9.pdf_p14,"Synsets = lists of synonymic senses of different words (over 120.000) S: (n) student, pupil, educatee (a learner who is enrolled in an educational institution) Relations?",narrative
292,IA_9.pdf_p14,"6 types of semantic relations: ● Antonymy: opposite meaning of good - bad ● Hyponymy: IS-A (is a specific kind of…) student - person ● Meronymy: part of (is structurally included in…) head - student ● Troponymy: identifies a manner of… whisper - speak ● Entailment: identifies requirements divorce - marriage ● Derivation: related to, produced by product - factory",narrative
293,IA_9.pdf_p14,● Antonymy is opposite meaning of good - bad,diagram_extracted
294,IA_9.pdf_p14,● Hyponymy is IS-A (is a specific kind of…) student - person,diagram_extracted
295,IA_9.pdf_p14,● Meronymy is part of (is structurally included in…) head - student,diagram_extracted
296,IA_9.pdf_p14,● Troponymy is identifies a manner of… whisper - speak,diagram_extracted
297,IA_9.pdf_p14,● Entailment is identifies requirements divorce - marriage,diagram_extracted
298,IA_9.pdf_p14,"● Derivation is related to, produced by product - factory",diagram_extracted
299,IA_9.pdf_p15,"Ontology Definitions (courtesy of Merriam-Webster): 1: a branch of metaphysics concerned with the nature and relations of being 2: a particular theory about the nature of being or the kinds of things that have existence Unambiguous representation of knowledge, more expressive than a taxonomy.",narrative
300,IA_9.pdf_p16,"Semantic triplet (Semantic) Relation Concept Concept A B Relation(Concept A, Concept B) We can represent any knowledge using semantic triplets.",narrative
301,IA_9.pdf_p16,Try with any knowledge you possess.,narrative
302,IA_9.pdf_p16,We can build complex structures (ontologies) using these triplets.,narrative
303,IA_9.pdf_p16,"The complexity is given by the size, local complexity is reduced.",narrative
304,IA_9.pdf_p16,You rarely need to explore the entire ontology.,narrative
305,IA_9.pdf_p16,We can extract complex knowledge from triplets/ontologies.,narrative
306,IA_9.pdf_p16,What is the Relation between A and B?,narrative
307,IA_9.pdf_p16,With whom is A/B in Relation?,narrative
308,IA_9.pdf_p16,Between who does Relation exists?,narrative
309,IA_9.pdf_p17,"Ontology: attempt of a formal definition A hypergraph O(C, R) and a set I where: ● C is a set of concepts c, where c is defined as a tuple (i, d, l, r, p, r), where: ○ i is an unique identifier; ○ d is a list of definitions; ○ l is a list of lexicalisations; ○ r is a list of references to other related sources; ○ p is a list of property identifiers (relations with one member); ○ r is a list of relation identifiers with c as a member.",narrative
310,IA_9.pdf_p17,Ontology is attempt of a formal definition,diagram_extracted
311,IA_9.pdf_p18,"Ontology: attempt of a formal definition ● R is a set of semantic relations r, each defined as a triple (i, m, b), where: ○ i is an unique identifier; ○ m is the number of members of that relation; ○ b indicates whether the relation is bidirectional.",narrative
312,IA_9.pdf_p18,● I is a set of inferences (rules) over the ontology performing changes to it.,narrative
313,IA_9.pdf_p18,Instance: concept to which no other concept can be linked by IS-A.,narrative
315,IA_9.pdf_p18,Instance is concept to which no other concept can be linked by IS-A.,diagram_extracted
316,IA_9.pdf_p19,Ontology viewers and editors Most common format: RDF ● PuffinSemantics ● GraphDB ● WebVOWL ● Protégé ● Fluent Editor Knowledge Graphs are instanced ontologies and are very common.,narrative
317,IA_9.pdf_p19,Most common format is RDF,diagram_extracted
318,IA_9.pdf_p20,Ontologies: unlimited expressiveness ● Anything can be included as a concept/instance ● Concepts/instances can have any properties ● Any semantic relation can be included ● Consistent relations/properties are not mandatory (but highly recommended) ● Built for continuous maintenance and development - use inferences!,narrative
319,IA_9.pdf_p20,Ontologies is unlimited expressiveness,diagram_extracted
320,IA_9.pdf_p21,The Semantic Web Classic web Semantic web,narrative
321,IA_9.pdf_p22,Semantic web: current state Describe linked data?,narrative
322,IA_9.pdf_p22,JSON-LD Open Graph Detailed domain ontologies?,narrative
323,IA_9.pdf_p22,Dbpedia.org Schema.org Semantic web browser?,narrative
324,IA_9.pdf_p22,"LodView Magpie OK, so what’s the problem?",narrative
325,IA_9.pdf_p22,THIS but also this,narrative
326,IA_9.pdf_p22,Semantic web is current state,diagram_extracted
327,IA_9.pdf_p23,Upper Merged Ontologies SUMO (appoximately 25000 terms linked) Dolce Yago,narrative
328,IA_9.pdf_p24,Potential difficulties in knowledge representation ● Semantic parasitism: externally inferred semantics Metaphors: is “semantic parasitism” something positive or negative in an ontology?,narrative
329,IA_9.pdf_p24,● Semantic subjectivity: different semantics for different contexts,narrative
330,IA_9.pdf_p24,● Semantic parasitism is externally inferred semantics,diagram_extracted
331,IA_9.pdf_p24,Metaphors is is “semantic parasitism” something positive or,diagram_extracted
332,IA_9.pdf_p24,● Semantic subjectivity is different semantics for different contexts,diagram_extracted
333,IA_9.pdf_p25,"Watson’s first experiment Considering the following series of numbers which was built observing a rule, propose a similar series observing the same rule and one disobeying the same rule.",narrative
334,IA_9.pdf_p25,2 - 4 - 6 More info,narrative
335,IA_9.pdf_p26,Watson’s selection task The four cards have a letter on one side and a number on the other side.,narrative
336,IA_9.pdf_p26,Which cards do you need to turn in order to check if the cards obey the rule: All odd numbers have vowels on the other side?,narrative
337,IA_9.pdf_p26,need to turn in order to check if the cards obey the rule is All odd numbers have vowels on the,diagram_extracted
338,IA_9.pdf_p27,Alternative to logical cognitive systems Lewis–Stalnaker possible-worlds semantics: 1.,narrative
339,IA_9.pdf_p27,Possible worlds exist (not actually in the real world).,narrative
340,IA_9.pdf_p27,Other worlds are the same as the real world (same complexity and capabilities).,narrative
341,IA_9.pdf_p27,We know of the actual world we inhabit.,narrative
342,IA_9.pdf_p27,Actual is an index for the world it is uttered.,narrative
343,IA_9.pdf_p27,Possible worlds cannot be reduced to something more basic.,narrative
344,IA_9.pdf_p27,Alternative: Probabilistic reasoning,narrative
345,IA_9.pdf_p27,Alternative is Probabilistic reasoning,diagram_extracted
346,IA_9.pdf_p28,Open book vs Closed book exam Tests memory Tests intelligence in applying knowledge The goal should never be the accumulation Test analytical ability (looking for of knowledge.,narrative
347,IA_9.pdf_p28,"The right answer means knowledge, recognizing relevant knowledge) nothing without the right question (42).",narrative
348,IA_10.pdf_p1,"Artificial Intelligence 3rd year, 1st semester Natural Language Processing “Science is what we understand well enough to explain to a computer; art is everything else.”― Donald E. Knuth",narrative
349,IA_10.pdf_p2,Language - a structured system of communication.,narrative
350,IA_10.pdf_p2,"Structured system - has items, relations between them and (production) rules over them Communication - there has to be a semantic association from that language to the outside of it Intelligence uses and builds knowledge and language.",narrative
351,IA_10.pdf_p2,Sapir-Whorf and Neurolinguistics,narrative
352,IA_10.pdf_p3,Natural (human) languages vs Formal languages (Full ?),narrative
353,IA_10.pdf_p3,Expressive power Limited expressiveness Personal interpretation Unambiguous Dynamic Little dynamism Easy to learn Harder to learn,narrative
354,IA_10.pdf_p4,Does the computer need human language?,narrative
355,IA_10.pdf_p4,● Accessibility ● Access to resources ● Expressiveness,narrative
356,IA_10.pdf_p5,Example: Virtual assistants Apple’s Siri Amazon’s Alexa Microsoft’s Cortana Google’s Assistant,narrative
357,IA_10.pdf_p5,Example is Virtual assistants,diagram_extracted
358,IA_10.pdf_p6,"OK, now what?",narrative
359,IA_10.pdf_p6,"We already know that: ● Language has items, relations between them and (production) rules over them ● There has to be a semantic association from that language to the outside of it ● Language has generous expressive power and is dynamic",narrative
360,IA_10.pdf_p7,Types of NLP Text analysis: understand the meaning of a natural language message.,narrative
361,IA_10.pdf_p7,Text generation: convey a meaning in natural language.,narrative
362,IA_10.pdf_p7,"Other multimodal applications: for example, sign language translation/transcription.",narrative
363,IA_10.pdf_p7,Text analysis is understand the meaning of a natural language message.,diagram_extracted
364,IA_10.pdf_p7,Text generation is convey a meaning in natural language.,diagram_extracted
365,IA_10.pdf_p7,"Other multimodal applications is for example, sign language",diagram_extracted
366,IA_10.pdf_p8,Text analysis: morphological level Morphology: morpho = form First step: developing a vocabulary Recognize words as belonging to your language: is a dictionary enough?,narrative
