id,source,original_text,type
840,IA_7.pdf_p20,"Utilit˘ati , Orizont infinit ▶ Nu exist˘a un termen limit˘a fix ▶ Politica optim˘a este stationar˘a , ▶ a. Recompense aditive U ([s ,s ,s ,...]) = R(s )+R(s )+R(s )+... h 0 1 2 0 1 2 ▶ b. Recompense actualizate (discounted) U ([s ,s ,s ,...]) = R(s )+γR(s )+γ2R(s )+... h 0 1 2 0 1 2 γ ∈ [0,1] factorul de actualizare (discount factor) indic˘a faptul c˘a recompensele viitoare conteaz˘a mai putin decˆat cele imediate.",narrative
841,IA_7.pdf_p20,", FII,UAIC Curs7 IA2025/2026 20/43",narrative
842,IA_7.pdf_p21,"Recompense actualizate U ([s ,s ,s ,...]) = R(s )+γR(s )+γ2R(s )+... h 0 1 2 0 1 2 ▶ Valorile recompenselor scad exponential , Exemplu 1: γ = 0.5 R(s ) = 1,R(s ) = 2,... 0 1 U([1,2,3]) = 1∗1+0.5∗2+0.25∗3 U([1,2,3]) < U([3,2,1]) Exemplu 2: Quiz FII,UAIC Curs7 IA2025/2026 21/43",narrative
843,IA_7.pdf_p21,Exemplu 1 is γ = 0.5,diagram_extracted
844,IA_7.pdf_p21,Exemplu 2 is Quiz,diagram_extracted
845,IA_7.pdf_p22,"Orizont infinit - evaluare Trebuie s˘a ne asigur˘am c˘a utilitatea unei secvente posibil infinite este , finit˘a.",narrative
846,IA_7.pdf_p22,▶ Abordarea 1.,narrative
847,IA_7.pdf_p22,"Dac˘a recompensele sunt m˘arginite si γ < 1 atunci: , ∞ ∞ (cid:88) (cid:88) U ([s ,s ,s ,...]) = γtR(s ) ≤ γtR = R /(1−γ) h 0 1 2 t max max t=0 t=0 ▶ Abordarea 2.",narrative
848,IA_7.pdf_p22,"Dac˘a mediul contine st˘ari terminale si se garanteaz˘a , , faptul c˘a agentul va atinge una din ele (avem o politic˘a adecvat˘a, proper policy), putem utiliza γ = 1 FII,UAIC Curs7 IA2025/2026 22/43",narrative
849,IA_7.pdf_p22,(cid is 88) (cid:88),diagram_extracted
850,IA_7.pdf_p23,"Utilitatea asteptat˘a , ▶ Fiecare politic˘a genereaz˘a secvente multiple de st˘ari, datorit˘a , incertitudinii tranzitiilor P(s′|s,a) , ▶ Fie S o variabil˘a aleatoare: stareaˆın care ajunge agentul la t momentul t executˆand politica π; S = s. 0 Utilitatea asteptat˘a obtinut˘a prin executia politicii π din starea s: , , , (cid:34) ∞ (cid:35) (cid:88) Uπ(s) = E γtR(S ) t t=0 ( = valoarea asteptat˘a a sumei recompenselor actualizate, obtinute , , pentru toate secventele posibile de st˘ari) , FII,UAIC Curs7 IA2025/2026 23/43",narrative
851,IA_7.pdf_p23,Fie S o variabil˘a aleatoare is stareaˆın care ajunge agentul la,diagram_extracted
852,IA_7.pdf_p23,(cid is 34) (cid:35),diagram_extracted
854,IA_7.pdf_p24,"Evaluarea unei politici ▶ Politica optim˘a π∗ = argmax Uπ(s) s π ▶ Uπ∗(s) utilitatea adev˘arat˘a a unei st˘ari: valoarea asteptat˘a a sumei , recompenselor actualizate dac˘a agentul execut˘a o politic˘a optim˘a Exemplu: fie γ = 1 si R(s) = −0.04.",narrative
855,IA_7.pdf_p24,", Aproape de starea final˘a utilit˘atile sunt mai mari pentru c˘a este nevoie de , mai putini pasi cu recompens˘a negativ˘a pentru atingerea st˘arii respective.",narrative
856,IA_7.pdf_p24,", , FII,UAIC Curs7 IA2025/2026 24/43",narrative
857,IA_7.pdf_p24,utilitatea adev˘arat˘a a unei st˘ari is valoarea asteptat˘a a sumei,diagram_extracted
858,IA_7.pdf_p24,Exemplu is fie γ = 1 si R(s) = −0.04.,diagram_extracted
859,IA_7.pdf_p25,"Maximum Expected Utility Principiul Maximum Expected Utility: alege actiunea care maximizeaz˘a , utilitatea asteptat˘a a st˘arii urm˘atoare , (cid:88) π∗(s) = argmax P(s′|s,a)U(s′) a∈A(s) s′ FII,UAIC Curs7 IA2025/2026 25/43",narrative
860,IA_7.pdf_p25,Principiul Maximum Expected Utility is alege actiunea care maximizeaz˘a,diagram_extracted
862,IA_7.pdf_p26,"Ecuatia Bellman , (cid:88) U(s) = R(s)+γmax P(s′|s,a)U(s′) a∈A(s) s′ Ecuatia Bellman (1957): utilitatea unei st˘ari este recompensa imediat˘a , pentru acea stare, R(s), plus utilitatea asteptat˘a maxim˘a a st˘arii , urm˘atoare.",narrative
863,IA_7.pdf_p26,"FII,UAIC Curs7 IA2025/2026 26/43",narrative
865,IA_7.pdf_p26,Ecuatia Bellman (1957) is utilitatea unei st˘ari este recompensa imediat˘a,diagram_extracted
866,IA_7.pdf_p27,"Exemplu Utilitatea st˘arii (1,1): U(1,1) = −0.04+γmax[0.8U(1,2)+0.1U(2,1)+0.1U(1,1), (Up) 0.9U(1,1)+0.1U(1,2), (Left) 0.9U(1,1)+0.1U(2,1), (Down) 0.8U(2,1)+0.1U(1,2)+0.1U(1,1)] (Right) Cea mai bun˘a actiune: Up.",narrative
867,IA_7.pdf_p27,", FII,UAIC Curs7 IA2025/2026 27/43",narrative
868,IA_7.pdf_p27,Cea mai bun˘a actiune is Up.,diagram_extracted
869,IA_7.pdf_p28,"Rezolvarea unui proces de decizie Markov ▶ n st˘ari posibile ▶ n ecuatii Bellman, una pentru fiecare stare , ▶ n ecuatii cu n necunoscute: U(s) , Nu se poate rezolva ca sistem de ecuatii liniare din cauza functiei max , , FII,UAIC Curs7 IA2025/2026 28/43",narrative
870,IA_7.pdf_p28,n ecuatii cu n necunoscute is U(s),diagram_extracted
871,IA_7.pdf_p29,"Con¸tinut Introducere Procese de decizie Markov Value iteration Policy iteration FII,UAIC Curs7 IA2025/2026 29/43",narrative
872,IA_7.pdf_p30,"I. Iterarea valorilor (Value iteration) Calculeaz˘a utilitatea fiec˘arei st˘ari si identific˘a actiunea optim˘aˆın fiecare , , stare Algoritm pentru calcularea politicii optime: ▶ Initializeaz˘a utilit˘atile cu valori arbitrare , , ▶ Actualizeaz˘a utilitatea fiec˘arei st˘ari din utilit˘atile vecinilor , (cid:88) U (s) = R(s)+γmax P(s′|s,a)U (s′) i+1 a i s′ ▶ Repet˘a pentru fiecare s simultan, pˆan˘a la atingerea unui echilibru FII,UAIC Curs7 IA2025/2026 30/43",narrative
874,IA_7.pdf_p31,"Iterarea valorilor: pseudocod FII,UAIC Curs7 IA2025/2026 31/43",narrative
875,IA_7.pdf_p31,Iterarea valorilor is pseudocod,diagram_extracted
876,IA_7.pdf_p32,Iterarea valorilor Din Sutton&Barto.,narrative
877,IA_7.pdf_p32,"Reinforcement Learning: an introduction Functia utilitate U ↔ V functie valoare , , FII,UAIC Curs7 IA2025/2026 32/43",narrative
878,IA_7.pdf_p32,Din Sutton&Barto. Reinforcement Learning is an introduction,diagram_extracted
879,IA_7.pdf_p33,"Iterarea valorilor ▶ Exemplu: Cursa ▶ Demo: https://courses.grainger.illinois.edu/cs440/fa2018/ lectures/mdp-value-demo.pdf FII,UAIC Curs7 IA2025/2026 33/43",narrative
880,IA_7.pdf_p33,Exemplu is Cursa,diagram_extracted
881,IA_7.pdf_p33,Demo is https://courses.grainger.illinois.edu/cs440/fa2018/,diagram_extracted
882,IA_7.pdf_p34,"Probleme ale algoritmului Iterarea valorilor ▶ O(S2A) per iteratie , ▶ Valoarea “max” pentru fiecare stare se modific˘a rar ▶ Politica converge adesea cu multˆınaintea valorilor FII,UAIC Curs7 IA2025/2026 34/43",narrative
883,IA_7.pdf_p35,"Con¸tinut Introducere Procese de decizie Markov Value iteration Policy iteration FII,UAIC Curs7 IA2025/2026 35/43",narrative
884,IA_7.pdf_p36,"Iterarea politicilor ▶ Dac˘a fix˘am politica, avem o singur˘a actiune per stare , ▶ Algoritmul alterneaz˘a urm˘atorii pasi: , ▶ 1.",narrative
885,IA_7.pdf_p36,"Evaluarea politicii: dat˘a o politic˘a π i , calculeaz˘a U i =Uπi utilit˘at , ile st˘arilor pe baza politicii π i ▶ 2.",narrative
886,IA_7.pdf_p36,"ˆImbun˘at˘atirea politicii: calculeaz˘a o nou˘a politic˘a π , pe baza , i+1 utilit˘atilor U , i Repet˘a acesti pasi pˆan˘a cˆand politica converge , , FII,UAIC Curs7 IA2025/2026 36/43",narrative
887,IA_7.pdf_p36,"1. Evaluarea politicii is dat˘a o politic˘a π , calculeaz˘a U =Uπi utilit˘at ile",diagram_extracted
888,IA_7.pdf_p36,"2. politicii is calculeaz˘a o nou˘a politic˘a π , pe baza",diagram_extracted
889,IA_7.pdf_p37,"Evaluarea politicii Actiunea pentru fiecare stare e fixat˘a de politic˘a; la iteratia i, politica π , , i specific˘a actiunea π (s)ˆın starea s. , i Ecuatii Bellman simplificate , (cid:88) U (s) = R(s)+γ P(s′|s,π (s))U (s′) i i i s′ ▶ Pentru n st˘ari, sistem de n ecuatii liniare cu n necunoscute , ▶ Se poate rezolva exact ˆın O(n3) sauˆın mod aproximativ ▶ Aplic˘am Value iteration (cid:88) U (s) = R(s)+γ P(s′|s,π (s))U (s′) i+1 i i s′ FII,UAIC Curs7 IA2025/2026 37/43",narrative
892,IA_7.pdf_p38,"Evaluarea politicii Exemplu: π (1,1) = Up, π (1,2) = Up i i Ecuatiile Bellman simplificate: , U (1,1) = −0.04+0.8U (1,2)+0.1U (1,1)+0.1U (2,1) i i i i U (1,2) = −0.04+0.8U (1,3)+0.2U (1,2) i i i FII,UAIC Curs7 IA2025/2026 38/43",narrative
893,IA_7.pdf_p38,"Exemplu is π (1,1) = Up, π (1,2) = Up",diagram_extracted
894,IA_7.pdf_p39,"Imbun˘at˘atirea politicii , ▶ Valorile U(s) se cunosc ▶ Calculeaz˘a pentru fiecare s, actiunea optim˘a , (cid:88) a∗(s) = max P(s′|s,a)U(s′) i a s′ ▶ Dac˘a a∗(s) ̸= π (s), actualizeaz˘a politica: π (s) ← a∗(s) i i i+1 i Se pot actualiza doar p˘artile ”promit˘atoare” ale spatiului de c˘autare.",narrative
895,IA_7.pdf_p39,", , , FII,UAIC Curs7 IA2025/2026 39/43",narrative
897,IA_7.pdf_p39,"Dac˘a ̸= π (s), actualizeaz˘a politica is π (s) ←",diagram_extracted
898,IA_7.pdf_p40,"Iterarea politicilor: pseudocod Demo: https://cs.stanford.edu/people/karpathy/reinforcejs/gridworld_dp.html FII,UAIC Curs7 IA2025/2026 40/43",narrative
899,IA_7.pdf_p40,Iterarea politicilor is pseudocod,diagram_extracted
900,IA_7.pdf_p40,Demo is https://cs.stanford.edu/people/karpathy/reinforcejs/gridworld_dp.html,diagram_extracted
901,IA_7.pdf_p41,Metode de tip Monte-Carlo Sunt utilizate atunci cˆand mediul este necunoscut.,narrative
902,IA_7.pdf_p41,"Idee: esantionare pentru a estima functiile utilitate U (s),∀s.",narrative
903,IA_7.pdf_p41,", , π Gener˘am traiectorii pentru fiecare episod.",narrative
904,IA_7.pdf_p41,Recompensa (reward-to-go) de la momentul t: G = r +γr +γ2r .... t t t+1 t+2 U (s) = E[G |S = s].,narrative
905,IA_7.pdf_p41,"π t t Estim˘am utilitatea unei st˘ari: ▶ First-visit MC: media sumei recompenselor obtinuteˆın urma primelor , vizit˘ari ale lui s V(s) ≈ (2+1–5+4)/4 = 0.5 ▶ Every-visit MC: media sumei recompenselor obtinute pentru toate , vizit˘arile lui s FII,UAIC Curs7 IA2025/2026 41/43",narrative
906,IA_7.pdf_p41,"Idee is esantionare pentru a estima functiile utilitate U (s),∀s.",diagram_extracted
907,IA_7.pdf_p41,Recompensa (reward-to-go) de la momentul t is G = r +γr +γ2r ....,diagram_extracted
908,IA_7.pdf_p41,First-visit MC is media sumei recompenselor obtinuteˆın urma primelor,diagram_extracted
909,IA_7.pdf_p41,Every-visit MC is media sumei recompenselor obtinute pentru toate,diagram_extracted
910,IA_7.pdf_p42,"Programare dinamic˘a vs. Monte Carlo Monte Carlo: astept˘am pˆan˘a la terminarea episodului pentru a calcula , recompensele G .",narrative
911,IA_7.pdf_p42,O variatie mai mare decˆat la DP.,narrative
912,IA_7.pdf_p42,"t , FII,UAIC Curs7 IA2025/2026 42/43",narrative
913,IA_7.pdf_p42,Monte Carlo is astept˘am pˆan˘a la terminarea episodului pentru a calcula,diagram_extracted
914,IA_7.pdf_p43,Bibliografie ▶ Russel&Norvig.,narrative
915,IA_7.pdf_p43,Artificial Intelligence: a modern approach.,narrative
916,IA_7.pdf_p43,Making complex decisions ▶ Sutton&Barto.,narrative
917,IA_7.pdf_p43,Reinforcement Learning: an introduction.,narrative
918,IA_7.pdf_p43,"Finite Markov Decision Processes, Ch 4.",narrative
919,IA_7.pdf_p43,"Dynamic Programming http://incompleteideas.net/book/RLbook2020.pdf FII,UAIC Curs7 IA2025/2026 43/43",narrative
920,IA_7.pdf_p43,Russel&Norvig. Artificial Intelligence is a modern approach. Ch 17.,diagram_extracted
921,IA_7.pdf_p43,Sutton&Barto. Reinforcement Learning is an introduction. Ch 3.,diagram_extracted
923,IA_6.pdf_p1,"Retele neuronale , IA 2025/2026",narrative
924,IA_6.pdf_p2,"Con¸tinut Introducere Perceptronul Regula de antrenare a perceptronului Gradient Descent si Regula delta , Retele neuronale multi-strat , Backpropagation FII,UAIC Curs6 IA2025/2026 2/57",narrative
925,IA_6.pdf_p3,"Istoric ▶ McCulloch&Pitts ’43 propun primul model matematic al unui neuron artificial Nu poateˆınv˘ata, parametrii se stabilesc analitic , ▶ Minsky ’51 primul circuit electronic construit ca o retea neuronal˘a , artificial˘a (subcircuite ce functioneaz˘a ca niste neuroni interconectati) , , , ▶ Rosenblatt ’58 dezvolta Perceptronul, prima retea neuronal˘a , functional˘a , ▶ Hinton ’06 pune bazele Deep Neural Network FII,UAIC Curs6 IA2025/2026 3/57",narrative
926,IA_6.pdf_p4,"Retele neuronale artificiale , ▶ Sunt inspirate din modul de structurare si functionare a creierului , , ˆIncercarea de a reproduce inteligenta (comportamentul unui neuron , biologic).",narrative
927,IA_6.pdf_p4,"FII,UAIC Curs6 IA2025/2026 4/57",narrative
928,IA_6.pdf_p5,"Retele neuronale artificiale , Un neuron se conecteaz˘a cu alti neuroni prin intermediul dendritelor.",narrative
929,IA_6.pdf_p5,", Neuronii comunic˘aˆıntre ei prin intermediul sinapselor (excitatorii sau inhibitorii).",narrative
930,IA_6.pdf_p5,"Neuronul se poate activa si produce un semnal electric care e , transmis mai departe prin axon.",narrative
931,IA_6.pdf_p5,Interconectarea neuronilor asigur˘a puterea de calcul.,narrative
932,IA_6.pdf_p5,"FII,UAIC Curs6 IA2025/2026 5/57",narrative
933,IA_6.pdf_p6,"Retele neuronale artificiale , Unitate functional˘a (neuron artificial): un model computational simplificat , , al neuronului ▶ semnale de intrare ▶ ponderi atasate conexiunilor , ▶ prag de activare ▶ iesire , Analogii RN biologic˘a RN artificial˘a corpul celulei neuron dendrite intr˘ari axon iesire , sinaps˘a pondere FII,UAIC Curs6 IA2025/2026 6/57",narrative
934,IA_6.pdf_p6,Unitate functional˘a (neuron artificial) is un model computational simplificat,diagram_extracted
935,IA_6.pdf_p7,"Retele neuronale artificiale , ▶ Un ansamblu de unit˘ati functionale (neuroni) interconectate , , ▶ Antrenarea presupune determinarea parametrilor retelei, utilizˆand , datele de antrenare ▶ Sunt sisteme adaptive de tip ”cutie neagr˘a” care extrag un model printr-un proces deˆınv˘atare , FII,UAIC Curs6 IA2025/2026 7/57",narrative
936,IA_6.pdf_p8,"Metode deˆınv˘atare , ▶ Supervizat˘a (clasificare, regresie) ▶ Exemple de antrenare etichetate ▶ Scop: estimarea parametrilor care minimizeaz˘a eroarea (diferentaˆıntre , r˘aspunsurile corecte si cele produse de retea) , , ▶ Nesupervizat˘a (clusterizare, asociere, reducerea dimensionalit˘atii) , ▶ Date de antrenare care nu sunt etichetate ▶ Scop: obtinerea de informatii , , FII,UAIC Curs6 IA2025/2026 8/57",narrative
937,IA_6.pdf_p8,Scop is estimarea parametrilor care minimizeaz˘a eroarea (diferentaˆıntre,diagram_extracted
938,IA_6.pdf_p8,Scop is obtinerea de informatii,diagram_extracted
939,IA_6.pdf_p9,"Aplicatii: Clasificare , Dat˘a o multime de instante (atribute, etichete), s˘a se identifice clasa la , , care apartine o instant˘a nou˘a.",narrative
940,IA_6.pdf_p9,", , (supervizat˘a) Exemplu: identificarea speciei din care face parte o floare de iris ▶ atribute: lungime si l˘atime sepale/petale , , ▶ clase: Iris versicolor, Iris setosa, Iris virginica FII,UAIC Curs6 IA2025/2026 9/57",narrative
941,IA_6.pdf_p9,Aplicatii is Clasificare,diagram_extracted
942,IA_6.pdf_p9,Exemplu is identificarea speciei din care face parte o floare de iris,diagram_extracted
943,IA_6.pdf_p9,atribute is lungime si l˘atime sepale/petale,diagram_extracted
944,IA_6.pdf_p9,"clase is Iris versicolor, Iris setosa, Iris virginica",diagram_extracted
945,IA_6.pdf_p10,"Aplicatii: Regresie , S˘a se determine relatia dintre dou˘a sau mai multe variabile, avˆand un set , de date de antrenare (aproximarea unei functii) , Diferenta dintre clasificare si regresie: tipul iesirii (discret vs. continuu) , , , FII,UAIC Curs6 IA2025/2026 10/57",narrative
946,IA_6.pdf_p10,Aplicatii is Regresie,diagram_extracted
947,IA_6.pdf_p10,Diferenta dintre clasificare si regresie is tipul iesirii (discret vs. continuu),diagram_extracted
948,IA_6.pdf_p11,"Con¸tinut Introducere Perceptronul Regula de antrenare a perceptronului Gradient Descent si Regula delta , Retele neuronale multi-strat , Backpropagation FII,UAIC Curs6 IA2025/2026 11/57",narrative
949,IA_6.pdf_p12,"Perceptronul (Rosenblatl, 1958) Intrare: un vector de valori reale x i Calculeaz˘a o combinatie liniar˘a a acestora.",narrative
950,IA_6.pdf_p12,", x w 1 1 x w (cid:80) 2 2 .",narrative
951,IA_6.pdf_p12,"function x w n n inputs weights w ,...w ponderi (const.",narrative
952,IA_6.pdf_p12,"reale) atasate conexiunilor; w contributia 1 n , i , intr˘arii x la rezultat i FII,UAIC Curs6 IA2025/2026 12/57",narrative
953,IA_6.pdf_p12,Intrare is un vector de valori reale x,diagram_extracted
955,IA_6.pdf_p13,Perceptronul Intrare: un vector de valori reale x i Calculeaz˘a o combinatie liniar˘a a acestora.,narrative
956,IA_6.pdf_p13,", Returneaz˘a 1, dac˘a rezultatul e mai mare decˆat un prag (−w ), -1 altfel.",narrative
957,IA_6.pdf_p13,"0 (cid:40) 1 dac˘a w +w x +...w x > 0 0 1 1 n n o(x ,...,x ) = (1) 1 n −1 altfel w bias 0 ˆInv˘atarea unui perceptron: alegerea ponderilor w ,...,w .",narrative
958,IA_6.pdf_p13,", 0 n FII,UAIC Curs6 IA2025/2026 13/57",narrative
960,IA_6.pdf_p13,(cid is 40),diagram_extracted
961,IA_6.pdf_p13,"ˆInv˘atarea unui perceptron is alegerea ponderilor w ,...,w .",diagram_extracted
962,IA_6.pdf_p14,"Perceptron Notatie simplificat˘a: o intrare constant˘a x = 1. , 0 (cid:80)n w x > 0, sau →− w · →− x > 0. i=0 i i →− →− →− o(x ) = f(w · x ) Functia de activare treapt˘a , (cid:40) 1 dac˘a y ≥ 0 f(y) = 0 altfel Functia de activare semn , (cid:40) 1 dac˘a y ≥ 0 f(y) = −1 altfel Perceptron: un neuron artificial care utilizeaz˘a functia de activare , treapt˘a/semn FII,UAIC Curs6 IA2025/2026 14/57",narrative
963,IA_6.pdf_p14,Notatie simplificat˘a is o intrare constant˘a x = 1.,diagram_extracted
964,IA_6.pdf_p14,(cid is 80)n →− →−,diagram_extracted
967,IA_6.pdf_p14,Perceptron is un neuron artificial care utilizeaz˘a functia de activare,diagram_extracted
968,IA_6.pdf_p15,"Puterea de reprezentare a perceptronilor ▶ Scopul: s˘a clasific˘am intr˘arileˆın 2 clase ▶ Perceptronul: un hiperplan careˆımparte spatiul vectorilor de intrare , (n-dimensional)ˆın dou˘a regiuni →− →− Ecuatia hiperplanului: w · x = 0 , a) Separabile liniar FII,UAIC Curs6 IA2025/2026 15/57",narrative
969,IA_6.pdf_p15,Scopul is s˘a clasific˘am intr˘arileˆın 2 clase,diagram_extracted
970,IA_6.pdf_p15,Perceptronul is un hiperplan careˆımparte spatiul vectorilor de intrare,diagram_extracted
971,IA_6.pdf_p15,Ecuatia hiperplanului is w · x = 0,diagram_extracted
972,IA_6.pdf_p16,Puterea de reprezentare a perceptronilor Un perceptron poate fi utilizat pentru a reprezenta functii booleene.,narrative
973,IA_6.pdf_p16,", Pentru a reprezenta functia AND, set˘am ponderile, spre ex.",narrative
974,IA_6.pdf_p16,", w = −1.5,w = w = 1 0 1 2 FII,UAIC Curs6 IA2025/2026 16/57",narrative
975,IA_6.pdf_p17,"Puterea de reprezentare a perceptronilor Functia XOR (1 ⇔ x ̸= x ) nu poate fi reprezentat˘a de un singur , 1 2 perceptron.",narrative
976,IA_6.pdf_p17,"Orice functie boolean˘a poate fi reprezentat˘a de o retea de unit˘ati , , , interconectate.",narrative
977,IA_6.pdf_p17,"FII,UAIC Curs6 IA2025/2026 17/57",narrative
978,IA_6.pdf_p18,"Con¸tinut Introducere Perceptronul Regula de antrenare a perceptronului Gradient Descent si Regula delta , Retele neuronale multi-strat , Backpropagation FII,UAIC Curs6 IA2025/2026 18/57",narrative
979,IA_6.pdf_p19,Regula de antrenare a perceptronului ▶ ˆInv˘atarea ponderilor: identific˘a vectorul de ponderi a.i.,narrative
980,IA_6.pdf_p19,"perceptronul , s˘a returneze iesirea corect˘a pentru fiecare exemplu de antrenare.",narrative
981,IA_6.pdf_p19,", ▶ Genereaz˘a ponderi aleatoare.",narrative
982,IA_6.pdf_p19,"Calculeaz˘a iesirea pentru fiecare exemplu de antrenare, , modific˘a ponderile atunci cˆand clasific˘a gresit un exemplu.",narrative
983,IA_6.pdf_p19,", Repet˘a acest procedeu pˆan˘a cˆand perceptronul clasific˘a corect exemplele de antrenare.",narrative
984,IA_6.pdf_p19,"FII,UAIC Curs6 IA2025/2026 19/57",narrative
985,IA_6.pdf_p19,ponderilor is identific˘a vectorul de ponderi a.i. perceptronul,diagram_extracted
986,IA_6.pdf_p20,"Regula de antrenare a perceptronului Ponderile sunt modificate conform regulii de antrenare a perceptronului: w ← w +∆w i i i unde ∆w = η(t −o)x i i t este iesirea dorit˘a pentru exemplul de antrenare, o este iesirea generat˘a , , de perceptron, η rata deˆınv˘atare (const.",narrative
987,IA_6.pdf_p20,"pozitiv˘a) , FII,UAIC Curs6 IA2025/2026 20/57",narrative
988,IA_6.pdf_p21,"Intuitie (regula de antrenare a perceptronului) , ▶ Dac˘a exemplul este clasificat corect t −o = 0;∆w = 0 → ponderile i nu sunt actualizate ▶ Dac˘a perceptronul returneaz˘a -1 cˆand iesirea corect˘a este +1 si , , η = 0.1,x = 0.8, atunci ∆w = 0.1(1−(−1))0.8 = 0.16 i i ▶ Dac˘a perceptronul returneaz˘a +1 cand iesirea corect˘a este -1, atunci , ponderea scade FII,UAIC Curs6 IA2025/2026 21/57",narrative
989,IA_6.pdf_p22,"Convergenta , Atunci cˆand exemplele de antrenare sunt separabile liniar si η suficient de , mic, regula de antrenare a perceptronului converge (considerˆand un nr.",narrative
990,IA_6.pdf_p22,finit de aplic˘ari a regulii de antrenare a perceptronului) la un vector de ponderi care clasific˘a toate exemplele de antrenare.,narrative
991,IA_6.pdf_p22,"FII,UAIC Curs6 IA2025/2026 22/57",narrative
992,IA_6.pdf_p23,"Con¸tinut Introducere Perceptronul Regula de antrenare a perceptronului Gradient Descent si Regula delta , Retele neuronale multi-strat , Backpropagation FII,UAIC Curs6 IA2025/2026 23/57",narrative
993,IA_6.pdf_p24,"Regula delta Regula de antrenare a perceptronului poate esua dac˘a exemplele nu sunt , separabile liniar.",narrative
994,IA_6.pdf_p24,"Regula delta: utilizeaz˘a Gradient descent pentru a c˘autaˆın spatiul , vectorilor de ponderi.",narrative
995,IA_6.pdf_p24,→− →− →− Consider˘am o unitate liniar˘a pentru care iesirea este o(x ) = w · x .,narrative
996,IA_6.pdf_p24,", Eroarea de antrenare pentru un vector de ponderi w: E( →− w) = 1 (cid:88) (t −o )2 d d 2 d∈D unde D multimea datelor de antrenare, t iesirea dorit˘a pentru exemplul d, , d , o iesirea unit˘atii liniare pentru d. d , , FII,UAIC Curs6 IA2025/2026 24/57",narrative
997,IA_6.pdf_p24,Regula delta is utilizeaz˘a Gradient descent pentru a c˘autaˆın spatiul,diagram_extracted
998,IA_6.pdf_p24,1 (cid is 88),diagram_extracted
999,IA_6.pdf_p25,"Vizualizarea spatiului de ipoteze , Suprafata erorii are forma parabolica, cu un minim global.",narrative
1000,IA_6.pdf_p25,", Gradient descent: modific˘aˆın mod repetat vectorul de ponderi.",narrative
1001,IA_6.pdf_p25,"La fiecare pas, vectorul este modificatˆın directia care produce cea mai abrupt˘a , coborˆare.",narrative
1002,IA_6.pdf_p25,Acest proces continu˘a pˆana la atingerea erorii minime globale.,narrative
1003,IA_6.pdf_p25,"FII,UAIC Curs6 IA2025/2026 25/57",narrative
1004,IA_6.pdf_p25,Gradient descent is modific˘aˆın mod repetat vectorul de ponderi. La fiecare,diagram_extracted
1005,IA_6.pdf_p26,"Gradient descent Gradientul specific˘a directia care produce cea mai mare ascensiuneˆın E. , →− δE δE δE ∇E(w) = [ , ,..., ] δw δw δw 0 1 n →− →− →− Regula de antrenare pentru Gradient descent: w ← w +∆w, unde →− →− ∆w = −η∇E(w), η este rata deˆınv˘atare (const.",narrative
1006,IA_6.pdf_p26,", δE w = w +∆w , ∆w = −η i i i i δw i FII,UAIC Curs6 IA2025/2026 26/57",narrative
1007,IA_6.pdf_p26,"Regula de antrenare pentru Gradient descent is w ← w +∆w, unde",diagram_extracted
1008,IA_6.pdf_p27,Gradient descent δE δ 1 (cid:88) = (t −o )2 d d δw δw 2 i i d∈D 1 (cid:88) δ = (t −o )2 d d 2 δw i d∈D 1 (cid:88) δ = 2(t −o ) (t −o ) d d d d 2 δw i d∈D (cid:88) δ →− →− = (t −o ) (t − w ·x ) d d d d δw i d∈D δE (cid:88) = (t −o )(−x ) d d id δw i d∈D x componenta x a exemplului de antrenare d. id i (cid:80) Actualizarea ponderii cu ∆w = η (t −o )x .,narrative
1009,IA_6.pdf_p27,"i d∈D d d id FII,UAIC Curs6 IA2025/2026 27/57",narrative
1010,IA_6.pdf_p27,δE δ 1 (cid is 88),diagram_extracted
1013,IA_6.pdf_p27,(cid is 88) δ,diagram_extracted
1016,IA_6.pdf_p28,"Gradient descent FII,UAIC Curs6 IA2025/2026 28/57",narrative
1017,IA_6.pdf_p29,"Stochastic gradient descent Problemele algoritmului Gradient descent: ▶ convergent˘a lent˘a , ▶ existenta unor minime locale , Stochastic gradient descent: actualizarea ponderilor incremental, calculˆand eroarea pentru fiecare exemplu individual ∆w = η(t −o)x i i unde t valoarea dorit˘a, o iesirea real˘a, x componenta i pentru exemplul de , i antrenare Ecuatia T4.1 esteˆınlocuit˘a cu w ← w +η(t −o)x .",narrative
1018,IA_6.pdf_p29,", i i i Regula de antrenare ∆w = η(t −o)x se mai numeste regula delta/ i i , regula LMS (least-mean-squares)/regula Adaline.",narrative
1019,IA_6.pdf_p29,"FII,UAIC Curs6 IA2025/2026 29/57",narrative
1020,IA_6.pdf_p29,"Stochastic gradient descent is actualizarea ponderilor incremental, calculˆand",diagram_extracted
1021,IA_6.pdf_p30,"Con¸tinut Introducere Perceptronul Regula de antrenare a perceptronului Gradient Descent si Regula delta , Retele neuronale multi-strat , Backpropagation FII,UAIC Curs6 IA2025/2026 30/57",narrative
